iter,infectious_period_0,infectious_period_15,proportionHighRisk_0,proportionHighRisk_2,proportionHighRisk_5,proportionHighRisk_19,proportionHighRisk_25,proportionHighRisk_50,proportionHighRisk_65,susceptibility_H1_0,susceptibility_H1_5,susceptibility_H1_25,susceptibility_H1_60,susceptibility_H3_0,susceptibility_H3_5,susceptibility_H3_25,susceptibility_H3_60,susceptibility_B_0,susceptibility_B_5,susceptibility_B_25,susceptibility_B_60,relative_vaccineEfficacyVsInfection_H1_0,relative_vaccineEfficacyVsInfection_H1_0.5,relative_vaccineEfficacyVsInfection_H1_5,relative_vaccineEfficacyVsInfection_H1_18,relative_vaccineEfficacyVsInfection_H1_50,relative_vaccineEfficacyVsInfection_H3_0,relative_vaccineEfficacyVsInfection_H3_0.5,relative_vaccineEfficacyVsInfection_H3_5,relative_vaccineEfficacyVsInfection_H3_18,relative_vaccineEfficacyVsInfection_H3_50,relative_vaccineEfficacyVsInfection_B_0,relative_vaccineEfficacyVsInfection_B_0.5,relative_vaccineEfficacyVsInfection_B_5,relative_vaccineEfficacyVsInfection_B_18,relative_vaccineEfficacyVsInfection_B_50,relative_vaccineEfficacyVsHospitalization_H1_0,relative_vaccineEfficacyVsHospitalization_H1_0.5,relative_vaccineEfficacyVsHospitalization_H1_16,relative_vaccineEfficacyVsHospitalization_H1_65,relative_vaccineEfficacyVsHospitalization_H3_0,relative_vaccineEfficacyVsHospitalization_H3_0.5,relative_vaccineEfficacyVsHospitalization_H3_16,relative_vaccineEfficacyVsHospitalization_H3_65,relative_vaccineEfficacyVsHospitalization_B_0,relative_vaccineEfficacyVsHospitalization_B_0.5,relative_vaccineEfficacyVsHospitalization_B_16,relative_vaccineEfficacyVsHospitalization_B_65,relative_vaccineEfficacyVsDeath_H1_0,relative_vaccineEfficacyVsDeath_H1_0.5,relative_vaccineEfficacyVsDeath_H1_18,relative_vaccineEfficacyVsDeath_H1_65,relative_vaccineEfficacyVsDeath_H3_0,relative_vaccineEfficacyVsDeath_H3_0.5,relative_vaccineEfficacyVsDeath_H3_18,relative_vaccineEfficacyVsDeath_H3_65,relative_vaccineEfficacyVsDeath_B_0,relative_vaccineEfficacyVsDeath_B_0.5,relative_vaccineEfficacyVsDeath_B_18,relative_vaccineEfficacyVsDeath_B_65,relative_highRiskvaccineEfficacyVsDeath_H1_0,relative_highRiskvaccineEfficacyVsDeath_H1_0.5,relative_highRiskvaccineEfficacyVsDeath_H1_18,relative_highRiskvaccineEfficacyVsDeath_H1_65,relative_highRiskvaccineEfficacyVsDeath_H3_0,relative_highRiskvaccineEfficacyVsDeath_H3_0.5,relative_highRiskvaccineEfficacyVsDeath_H3_18,relative_highRiskvaccineEfficacyVsDeath_H3_65,relative_highRiskvaccineEfficacyVsDeath_B_0,relative_highRiskvaccineEfficacyVsDeath_B_0.5,relative_highRiskvaccineEfficacyVsDeath_B_18,relative_highRiskvaccineEfficacyVsDeath_B_65,prob_death_0,prob_death_5,prob_death_18,prob_death_50,prob_death_65,ratio_death_strain_H1_0,ratio_death_strain_H1_5,ratio_death_strain_H1_18,ratio_death_strain_H1_50,ratio_death_strain_H1_65,ratio_death_strain_H1_75,ratio_death_strain_H3_0,ratio_death_strain_H3_5,ratio_death_strain_H3_18,ratio_death_strain_H3_50,ratio_death_strain_H3_65,ratio_death_strain_H3_75,ratio_death_highrisk_0,ratio_death_highrisk_5,ratio_death_highrisk_18,ratio_death_highrisk_50,ratio_death_highrisk_65,ratio_death_highrisk_75,prob_hosp_0,prob_hosp_5,prob_hosp_18,prob_hosp_50,prob_hosp_65,ratio_hosp_highrisk_0,ratio_hosp_highrisk_5,ratio_hosp_highrisk_18,ratio_hosp_highrisk_50,ratio_hosp_highrisk_65,ratio_hosp_highrisk_75,lowRiskhospitalizationRate_H1_0,lowRiskhospitalizationRate_H1_5,lowRiskhospitalizationRate_H1_18,lowRiskhospitalizationRate_H1_50,lowRiskhospitalizationRate_H1_65,lowRiskhospitalizationRate_H1_75,lowRiskhospitalizationRate_H3_0,lowRiskhospitalizationRate_H3_5,lowRiskhospitalizationRate_H3_18,lowRiskhospitalizationRate_H3_50,lowRiskhospitalizationRate_H3_65,lowRiskhospitalizationRate_H3_75,lowRiskhospitalizationRate_B_0,lowRiskhospitalizationRate_B_5,lowRiskhospitalizationRate_B_18,lowRiskhospitalizationRate_B_50,lowRiskhospitalizationRate_B_65,lowRiskhospitalizationRate_B_75,highRiskhospitalizationRate_H1_0,highRiskhospitalizationRate_H1_5,highRiskhospitalizationRate_H1_18,highRiskhospitalizationRate_H1_50,highRiskhospitalizationRate_H1_65,highRiskhospitalizationRate_H1_75,highRiskhospitalizationRate_H3_0,highRiskhospitalizationRate_H3_5,highRiskhospitalizationRate_H3_18,highRiskhospitalizationRate_H3_50,highRiskhospitalizationRate_H3_65,highRiskhospitalizationRate_H3_75,highRiskhospitalizationRate_B_0,highRiskhospitalizationRate_B_5,highRiskhospitalizationRate_B_18,highRiskhospitalizationRate_B_50,highRiskhospitalizationRate_B_65,highRiskhospitalizationRate_B_75,beta_H1,beta_H3,beta_B,vac_eff_hospitalization,vac_eff_mortality
614,3.535179604,4.139440228,0.038285503,0.094455705,0.116356248,0.133141609,0.156134043,0.306936361,0.469435528,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.659494816,0.690425592,0.615468501,0.483473942,0,0.549502635,0.411715455,0.324496706,0.418239973,0,0.396106275,0.508459091,0.375495514,0.281879053,0,1,0.603361081,0.601248245,0,1,1.05745983,0.86942241,0,1,0.840947602,0.373558859,0,1,1.584698397,0.462598555,0,1,1.233767614,0.258844297,0,1,1.14669121,0.271711117,0,1,0.831116495,0.565322062,0,1,0.851319182,0.556451007,0,1,1.535904992,0.578975776,4.17E-05,1.00E-05,0.000101789,0.001285468,0.017941774,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.018379783,0.000616345,0.004360467,0.012362377,0.038132014,0.062627433,0.70722084,4.8444552,5.816914041,4.042873132,4.45303582,10.10802415,2.169686597,0.638747036,0.661319194,3.697757758,5.961691079,20.96370984,4.898098527,2.768208879,17.21233628,13.28384061,160.7967338,50.53526825,4.809114154,6.275807979,6.616078513,9.46920985,39.91065442,0,5.191325049,16.61038243,10.37730077,29.21228629,73.76163516,25.45350178,3.491531775,103.3826872,228.927289,272.9360714,1102.461146,12.07863849,4.776989718,31.84855196,108.4967173,31.09746443,198.4742206,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
615,3.644295492,4.364171061,0.051256679,0.084234405,0.118632955,0.129292479,0.152138916,0.308084634,0.476413831,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.590134912,0.566675476,0.598289605,0.438096006,0,0.550964743,0.273808088,0.250468341,0.211782786,0,0.429580633,0.583809425,0.189891433,0.32816177,0,1,0.717826459,1.510053152,0,1,0.623769693,0.396050893,0,1,1.736212022,0.349051841,0,1,1.209943049,0.362436933,0,1,1.862317651,0.383161444,0,1,0.934731335,0.195415332,0,1,1.299511226,0.503735549,0,1,1.635775596,0.374781753,0,1,3.264782803,1.037485194,5.07E-05,1.00E-05,7.18E-05,0.001349966,0.009628533,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.010352411,0.000375687,0.003677167,0.019132865,0.039455577,0.295351455,0.510736778,4.201939208,20.233537,4.319133771,9.090759053,15.42074474,4.831777024,1.302791011,0.844046571,5.273825622,8.502698451,60.60899516,9.481613356,16.20828824,30.35258285,66.76720899,134.3190943,59.48477819,7.010939409,8.292523511,12.29886816,10.70594865,40.84471179,0,3.584150485,28.96210574,11.70180453,41.66322241,54.49993643,7.205004433,5.466614031,83.62274644,157.1843703,354.2889886,600.7926589,13.53760956,1.98604362,36.0023325,87.31086509,30.41448329,208.2509185,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
616,4.388772314,3.983283935,0.044366177,0.08643237,0.12120091,0.120689265,0.160427488,0.302612497,0.473634479,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.68161819,0.532678754,0.605734421,0.212853057,0,0.516099309,0.300583147,0.133037518,0.324924825,0,0.543659023,0.511845874,0.394283613,0.429503926,0,1,1.134824218,0.640016214,0,1,0.657192014,0.362584069,0,1,0.5092671,0.376237175,0,1,1.174922773,0.428483005,0,1,1.33769298,0.236283838,0,1,1.335273027,0.336000034,0,1,1.567803835,0.545037752,0,1,1.357959852,0.455869448,0,1,1.696557959,0.806419493,4.08E-05,1.00E-05,9.85E-05,0.001730238,0.01482984,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.013108693,0.0006981,0.004202863,0.01923092,0.039717497,0.342246372,0.673658616,10.35311802,12.39840384,16.21115734,3.456380915,13.58655573,2.632504373,2.121726811,0.827491511,3.488313631,5.624015853,85.15764153,9.810803379,11.50522255,24.0297431,25.20771321,232.4703149,43.70080084,7.844503209,4.57438309,8.762231841,10.61646559,45.74995365,0,3.05623397,15.48105946,12.04286066,27.55767768,31.84352371,4.092308347,3.488843904,58.40282976,100.6109789,166.6228843,273.0675027,15.42334279,1.893809815,34.49173193,4.649601973,47.3550968,199.9432323,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
617,4.363347752,4.820931248,0.035799774,0.086425013,0.115952209,0.127353536,0.15497958,0.305764642,0.470299028,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.721126114,0.398653029,0.547508585,0.122158253,0,0.626725005,0.397343659,0.172744317,0.486119572,0,0.485267236,0.527965372,0.23770908,0.338961458,0,1,0.714856635,0.910957724,0,1,1.103491287,0.480016975,0,1,0.622496318,0.518795924,0,1,1.641111282,0.43669421,0,1,1.386884284,0.507298596,0,1,1.227942505,0.360288415,0,1,0.788747066,0.384598931,0,1,1.262799767,0.439512792,0,1,1.405458075,0.560913219,3.85E-05,1.00E-05,6.41E-05,0.000986016,0.015443154,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.014017616,0.000428339,0.003904254,0.019594898,0.033738323,0.292350556,0.551139291,4.223650338,9.341646758,7.70521945,6.843140995,7.047597417,6.808591882,2.065101126,0.339797262,8.052089666,12.98194048,26.7085914,9.579087346,8.570271053,8.471791075,19.67294818,6.706372656,39.47238588,7.834594488,7.315737747,9.360233544,13.78105643,39.0084089,0,3.282336245,17.05250904,23.95213926,63.61150836,66.30981902,11.64917286,5.21723424,44.46770638,136.9603045,366.4755678,617.0696384,15.62646885,3.020637281,17.19776302,26.36397547,73.25476976,206.9923894,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
618,3.862924989,4.389047901,0.051767794,0.090661757,0.116296291,0.128714179,0.152347115,0.302525528,0.476976425,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.708974182,0.677376705,0.573306464,0.219420729,0,0.606774506,0.284029824,0.254806271,0.500957054,0,0.500705459,0.515938358,0.315979024,0.446526927,0,1,1.166245772,0.628095065,0,1,0.577525006,0.467202235,0,1,0.449692658,0.562504417,0,1,1.564241951,0.319273138,0,1,2.064329419,0.329422647,0,1,1.233212865,0.253659438,0,1,1.230910485,0.593691727,0,1,1.068100161,0.590717944,0,1,2.175678626,1.404398359,5.99E-05,1.00E-05,9.42E-05,0.001355838,0.015591424,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.011798202,0.000632152,0.002556166,0.016672,0.028078507,0.148845181,0.422859017,8.024544856,10.64123471,3.640051455,4.209739223,10.54302868,6.341005968,0.96849051,0.992250011,4.33330304,6.986345717,107.0686497,10.56110003,4.313973196,20.64988611,48.72219672,185.6109509,28.28866379,1.747241161,9.908538207,8.49014129,16.39158441,60.80983167,0,7.013005214,7.131226021,17.59670928,34.23309401,8.804292454,14.41994158,2.806750298,83.22679299,104.1361569,210.9809782,554.8646481,17.98472425,2.501788435,34.26911312,76.87586294,104.136438,250.9679921,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
619,3.68466488,4.353760315,0.046414324,0.091487932,0.115452383,0.116375013,0.161236624,0.302987348,0.475185871,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.727429807,0.59399767,0.468509646,0.577549534,0,0.57984119,0.430394092,0.178422621,0.370589293,0,0.533325209,0.516615676,0.347852939,0.226500761,0,1,0.677138881,0.704906629,0,1,0.593760215,0.316863022,0,1,0.529550321,0.323568849,0,1,1.172850838,0.356338121,0,1,1.634533343,0.19702388,0,1,1.282541731,0.329271702,0,1,1.303118297,0.549464594,0,1,1.034817681,0.403869979,0,1,1.460977012,0.875763249,2.73E-05,1.00E-05,9.45E-05,0.000428029,0.009903677,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.013883774,0.000642575,0.002949355,0.018818104,0.037269282,0.176828507,0.362792271,4.138516113,10.68574201,6.306268693,6.374994023,11.16529142,4.693346257,0.89016244,0.752393183,3.176903672,5.121946736,86.71054025,9.720563204,6.146378852,13.20544328,48.23062195,171.8804203,54.87850088,8.262185103,6.284869703,2.35885185,6.952058009,55.18893928,0,4.62959255,18.23813326,15.08882982,25.09753901,39.13381997,9.032920425,3.515564621,21.61320147,131.9072355,299.6002764,311.0280189,6.591993417,0.812076026,40.76089961,114.0123938,14.40473204,191.9316445,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
620,4.449406195,4.107774861,0.038991969,0.08550312,0.117023763,0.125623178,0.15930553,0.309229186,0.473702279,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.735760645,0.69464833,0.497344687,0.280640506,0,0.5793486,0.395863189,0.237280259,0.359853754,0,0.511934504,0.531553122,0.337663665,0.423374109,0,1,0.870263253,0.875018965,0,1,0.804806831,0.514592057,0,1,0.660342054,0.454703152,0,1,1.630060473,0.341335021,0,1,1.552964568,0.303775493,0,1,1.106755841,0.330510052,0,1,1.155229784,0.585284259,0,1,1.42400395,0.437848882,0,1,2.657492298,0.899659976,4.28E-05,1.00E-05,7.51E-05,0.00126924,0.005223887,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.012975272,0.000697491,0.003865385,0.018230026,0.042239595,0.438654315,0.363599338,5.153567727,8.322817075,27.88248505,5.680691935,11.11516275,2.044108387,1.927394904,0.399679155,5.658948523,9.123610884,42.89087752,8.437425049,14.01780716,13.54192471,37.6795639,77.98995224,22.13787389,8.689263146,4.035339605,3.247037274,3.833322282,17.25850956,0,6.50838609,11.87588558,6.457734481,44.70569333,41.20360661,20.57808702,2.048433356,54.8716036,144.6303123,358.6977056,346.2275422,12.87897302,2.901686883,21.2568885,106.6501601,45.61141702,271.7438071,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
621,4.220016546,4.770323062,0.034745757,0.092668109,0.113878876,0.116853854,0.157864353,0.307735648,0.474448244,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.683877497,0.451327269,0.647623552,0.459862052,0,0.550172642,0.260188759,0.235135364,0.125806278,0,0.541150314,0.51253097,0.379287577,0.216333541,0,1,0.931612419,0.675564695,0,1,0.96082704,0.919858752,0,1,0.173033538,0.302085705,0,1,1.070416415,0.461391952,0,1,1.523526825,0.366318264,0,1,1.062142059,0.200974337,0,1,1.03855721,0.413229552,0,1,1.221933952,0.501014163,0,1,1.855194293,0.588993554,5.40E-05,1.00E-05,0.000111569,0.001772967,0.009871796,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.011388153,0.000385846,0.004845634,0.014170224,0.040453592,0.106281898,0.52088488,4.40875207,6.798253525,4.404918116,3.968985018,4.654088118,3.896343686,1.723099847,0.719559695,8.334667717,13.4375255,63.61552197,13.18048953,11.24046604,20.51133248,38.82052613,100.6976329,46.56309469,8.554337306,3.989527481,9.08990672,7.698533963,70.00093373,0,5.026525324,11.15797571,9.459540878,65.84387496,65.89246046,21.26489606,4.703668801,49.85452437,161.686261,386.8863941,579.0367842,17.03709542,3.788485138,37.00461673,63.99753868,58.33553787,243.518635,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
622,3.96847474,4.149030237,0.030743322,0.082784639,0.113949763,0.118108259,0.159823594,0.30809339,0.468962314,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.807446162,0.565166786,0.536259297,0.144461865,0,0.637712712,0.243733122,0.369150112,0.162318605,0,0.491665305,0.46164865,0.185322496,0.321109677,0,1,0.625008507,1.002908488,0,1,0.781009847,0.797890809,0,1,0.465769357,0.852953741,0,1,1.318944433,0.439947092,0,1,1.941212551,0.309415093,0,1,1.186172319,0.362669714,0,1,1.29082269,0.669284766,0,1,1.258001664,0.557149025,0,1,2.555554948,0.859149747,4.75E-05,1.00E-05,6.21E-05,0.001418558,0.007915683,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.013222826,0.000594788,0.003176685,0.018780594,0.045517947,0.301854445,0.491828291,4.377898576,4.820159399,7.751130133,5.101059783,15.75063995,2.640575153,1.336111896,0.688861926,3.127973359,5.043059089,43.12894057,13.24382211,13.91665539,14.54321291,3.056513122,131.3227313,30.55579692,10.64296178,8.824224635,6.904214563,9.376745965,64.88930979,0,3.153052895,18.98762649,16.30956833,24.71098954,1.843374753,4.741942703,1.953218068,68.87731032,189.2893304,185.748964,446.9294373,21.35316737,5.585830176,49.42795031,91.6799747,51.00897626,275.0114113,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
623,4.65675829,3.952530986,0.036030774,0.080993629,0.113866484,0.124511556,0.15211981,0.300239046,0.458251317,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.593886576,0.548213004,0.565902748,0.361543594,0,0.497743843,0.276796917,0.27688997,0.437017704,0,0.433278978,0.473750909,0.255765269,0.216699857,0,1,0.755553345,1.427218832,0,1,0.740408838,0.733845914,0,1,0.702471216,0.349393914,0,1,1.227437096,0.325216156,0,1,1.154613586,0.290633171,0,1,1.266917389,0.266827622,0,1,1.514533271,0.598587253,0,1,0.837759481,0.524257867,0,1,2.110654054,0.70228724,6.15E-05,1.00E-05,7.93E-05,0.001311882,0.016010463,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.015880701,0.00035236,0.003446875,0.01745354,0.035668252,0.285575223,0.457844806,10.33511317,7.03282805,5.600867615,4.023756632,12.91559725,5.510210839,0.249099836,0.630056341,5.538081971,8.928744403,59.85389399,8.613928862,8.382672311,12.66315192,22.91387768,76.37659298,50.30701359,9.748563179,7.453608734,4.671332565,8.827068186,52.49028177,0,4.299029282,21.28995372,13.27788029,43.75084757,3.239127689,9.808427657,3.463482553,70.50658206,114.9114801,497.9802954,602.5995873,14.38093076,2.285124683,49.90412104,47.50660215,39.3502277,85.88960246,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
624,3.882653845,3.90706677,0.040917234,0.094884731,0.116609659,0.128677543,0.154855556,0.298235024,0.47107091,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.584579125,0.511818077,0.570175453,0.299524727,0,0.660017936,0.239822351,0.228949086,0.287786753,0,0.456520832,0.476102033,0.351340317,0.272976587,0,1,0.940278702,0.698823467,0,1,0.791998904,0.442074273,0,1,1.456985372,0.376670973,0,1,1.349850558,0.377899381,0,1,1.396164626,0.378632369,0,1,1.074003792,0.480458377,0,1,1.159179104,0.472969556,0,1,1.251473725,0.495447,0,1,1.342736936,0.803761111,5.47E-05,1.00E-05,0.000112256,0.000721412,0.011924963,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.015041209,0.00055354,0.004189999,0.016808925,0.04323306,0.169055255,0.623503008,7.026365317,8.387142307,13.09647651,9.146493919,8.796587012,0.831117747,2.66535568,0.478671031,2.718335162,4.382621997,85.93673877,5.381879733,17.16944864,12.59576391,50.15666853,73.38864034,69.43500403,5.183618745,9.335209361,3.740851073,11.09986198,51.76726786,0,2.99826876,23.50176838,10.76132104,21.47484778,14.0939797,7.390594882,2.863288647,50.23360238,84.59476282,197.3565862,1088.170065,6.438107449,4.425877492,31.81087244,106.377459,18.53851486,19.0964349,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
625,3.603152242,3.572420333,0.033415108,0.091365541,0.117051277,0.124557932,0.159827436,0.311806087,0.477701588,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.70264313,0.637428491,0.472444436,0.58254327,0,0.612536493,0.409590599,0.269557714,0.328037917,0,0.492144944,0.550369653,0.361245327,0.525228594,0,1,0.685932152,0.830338797,0,1,0.657557162,0.519809092,0,1,0.22682938,0.382523211,0,1,1.416198231,0.465735088,0,1,1.373514345,0.368569985,0,1,1.146666704,0.472250348,0,1,0.896860424,0.467183184,0,1,1.276099567,0.458941971,0,1,2.075170036,1.011833329,3.81E-05,1.00E-05,0.000132181,0.001661471,0.01115592,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.013346321,0.000689908,0.003856363,0.019726362,0.041783977,0.210284606,0.639741888,6.845932476,6.126624083,10.47609572,4.394876751,12.74725878,5.755201615,1.914817976,0.709570312,3.155997357,5.088240637,76.82567326,6.778915958,8.436090502,26.71842499,49.51041981,221.3874656,53.12964948,0.974274512,7.383146247,9.33374138,8.722691393,26.39905238,0,0.22157085,2.808502536,17.40055552,24.93237912,28.67689466,7.693473441,2.025678629,104.4204731,112.8355645,97.3088426,599.7184985,14.05358331,3.091845698,12.16313569,86.6773447,67.25711289,178.0323855,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
626,3.458025817,4.205406879,0.037334156,0.085869046,0.123106292,0.128592958,0.157957899,0.308010655,0.477731028,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.576847417,0.475580439,0.472691874,0.259967342,0,0.566936003,0.31826295,0.190375716,0.360243661,0,0.547727639,0.414295874,0.391449809,0.32778194,0,1,0.50425173,0.576599494,0,1,0.741134106,0.721030802,0,1,0.46078539,0.293410321,0,1,1.510918105,0.301203915,0,1,1.912190831,0.529943111,0,1,1.323822338,0.219707676,0,1,1.307008333,0.558873799,0,1,1.472358806,0.720032786,0,1,1.288540178,0.941708147,2.72E-05,1.00E-05,6.10E-05,0.000758463,0.021819228,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.01467585,0.000686981,0.004229498,0.017691621,0.036463297,0.156178416,0.469102476,3.468186407,5.726585883,7.009676455,5.816709281,13.47667737,6.418821512,2.295498134,0.420943697,2.284416216,3.68303839,46.6551201,9.141911304,11.16698976,22.07118947,24.04496297,167.5185173,73.41878894,11.66031558,4.749739871,13.80205342,12.29148729,15.87933405,0,6.128868303,17.56963679,14.70438617,18.04688811,42.84560457,14.46154358,6.900407981,48.39463669,116.5689689,350.4536271,972.1126214,14.62839901,4.80270475,29.74428303,50.97406861,20.49000874,288.3607506,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
627,3.805752414,4.361842033,0.035312879,0.087111646,0.116512011,0.123947213,0.156032057,0.300329729,0.479076077,0.98337477,0.58722694,0.74014893,0.17972827,0.76439442,0.5204718,0.47804162,0.30150537,0.8395575,0.68187779,0.38641591,0.18820949,0,0.731292018,0.442312632,0.661206827,0.332136455,0,0.525120256,0.389491463,0.291577074,0.317346142,0,0.563359134,0.56077315,0.394390267,0.509552849,0,1,0.674644004,0.705025694,0,1,0.663519905,0.588007192,0,1,0.484095737,0.45918072,0,1,1.226611891,0.401590535,0,1,1.672724212,0.310368627,0,1,1.496578767,0.453542169,0,1,1.538231692,0.450896478,0,1,1.560282004,0.734827839,0,1,1.429785319,0.704572379,4.32E-05,1.00E-05,0.000105938,0.001137731,0.018141179,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.016092905,0.000703072,0.003868142,0.018706836,0.03637287,0.650511943,0.833966078,2.371206431,6.885708407,5.119259594,5.054670478,12.25245221,4.443120252,0.958057426,0.948877082,5.542043496,8.935131351,78.0856204,10.17406441,5.71682722,17.72346969,36.52912972,94.39647442,33.35888357,9.45261471,6.89722656,8.745120156,8.47152814,23.915168,0,1.705134448,5.329503262,19.65127608,43.78214362,20.59440244,7.155614836,4.491827539,49.7790873,115.4649451,237.0006196,790.0369886,16.74845739,2.942227265,41.71371888,118.8245946,52.58556715,179.0829754,0.00181538,0.00232301,0.00206685,0.65231788,0.14616277
