iter,infectious_period_0,infectious_period_15,proportionHighRisk_0,proportionHighRisk_2,proportionHighRisk_5,proportionHighRisk_19,proportionHighRisk_25,proportionHighRisk_50,proportionHighRisk_65,susceptibility_H1_0,susceptibility_H1_4,susceptibility_H1_18,susceptibility_H1_65,susceptibility_H3_0,susceptibility_H3_4,susceptibility_H3_18,susceptibility_H3_65,susceptibility_B_0,susceptibility_B_4,susceptibility_B_18,susceptibility_B_65,relative_vaccineEfficacyVsInfection_H1_0,relative_vaccineEfficacyVsInfection_H1_0.5,relative_vaccineEfficacyVsInfection_H1_5,relative_vaccineEfficacyVsInfection_H1_18,relative_vaccineEfficacyVsInfection_H1_50,relative_vaccineEfficacyVsInfection_H3_0,relative_vaccineEfficacyVsInfection_H3_0.5,relative_vaccineEfficacyVsInfection_H3_5,relative_vaccineEfficacyVsInfection_H3_18,relative_vaccineEfficacyVsInfection_H3_50,relative_vaccineEfficacyVsInfection_B_0,relative_vaccineEfficacyVsInfection_B_0.5,relative_vaccineEfficacyVsInfection_B_5,relative_vaccineEfficacyVsInfection_B_18,relative_vaccineEfficacyVsInfection_B_50,relative_vaccineEfficacyVsHospitalization_H1_0,relative_vaccineEfficacyVsHospitalization_H1_0.5,relative_vaccineEfficacyVsHospitalization_H1_16,relative_vaccineEfficacyVsHospitalization_H1_65,relative_vaccineEfficacyVsHospitalization_H3_0,relative_vaccineEfficacyVsHospitalization_H3_0.5,relative_vaccineEfficacyVsHospitalization_H3_16,relative_vaccineEfficacyVsHospitalization_H3_65,relative_vaccineEfficacyVsHospitalization_B_0,relative_vaccineEfficacyVsHospitalization_B_0.5,relative_vaccineEfficacyVsHospitalization_B_16,relative_vaccineEfficacyVsHospitalization_B_65,relative_vaccineEfficacyVsDeath_H1_0,relative_vaccineEfficacyVsDeath_H1_0.5,relative_vaccineEfficacyVsDeath_H1_18,relative_vaccineEfficacyVsDeath_H1_65,relative_vaccineEfficacyVsDeath_H3_0,relative_vaccineEfficacyVsDeath_H3_0.5,relative_vaccineEfficacyVsDeath_H3_18,relative_vaccineEfficacyVsDeath_H3_65,relative_vaccineEfficacyVsDeath_B_0,relative_vaccineEfficacyVsDeath_B_0.5,relative_vaccineEfficacyVsDeath_B_18,relative_vaccineEfficacyVsDeath_B_65,relative_highRiskvaccineEfficacyVsDeath_H1_0,relative_highRiskvaccineEfficacyVsDeath_H1_0.5,relative_highRiskvaccineEfficacyVsDeath_H1_18,relative_highRiskvaccineEfficacyVsDeath_H1_65,relative_highRiskvaccineEfficacyVsDeath_H3_0,relative_highRiskvaccineEfficacyVsDeath_H3_0.5,relative_highRiskvaccineEfficacyVsDeath_H3_18,relative_highRiskvaccineEfficacyVsDeath_H3_65,relative_highRiskvaccineEfficacyVsDeath_B_0,relative_highRiskvaccineEfficacyVsDeath_B_0.5,relative_highRiskvaccineEfficacyVsDeath_B_18,relative_highRiskvaccineEfficacyVsDeath_B_65,prob_death_0,prob_death_5,prob_death_18,prob_death_50,prob_death_65,ratio_death_strain_H1_0,ratio_death_strain_H1_5,ratio_death_strain_H1_18,ratio_death_strain_H1_50,ratio_death_strain_H1_65,ratio_death_strain_H1_75,ratio_death_strain_H3_0,ratio_death_strain_H3_5,ratio_death_strain_H3_18,ratio_death_strain_H3_50,ratio_death_strain_H3_65,ratio_death_strain_H3_75,ratio_death_highrisk_0,ratio_death_highrisk_5,ratio_death_highrisk_18,ratio_death_highrisk_50,ratio_death_highrisk_65,ratio_death_highrisk_75,prob_hosp_0,prob_hosp_5,prob_hosp_18,prob_hosp_50,prob_hosp_65,ratio_hosp_highrisk_0,ratio_hosp_highrisk_5,ratio_hosp_highrisk_18,ratio_hosp_highrisk_50,ratio_hosp_highrisk_65,ratio_hosp_highrisk_75,lowRiskhospitalizationRate_H1_0,lowRiskhospitalizationRate_H1_5,lowRiskhospitalizationRate_H1_18,lowRiskhospitalizationRate_H1_50,lowRiskhospitalizationRate_H1_65,lowRiskhospitalizationRate_H1_75,lowRiskhospitalizationRate_H3_0,lowRiskhospitalizationRate_H3_5,lowRiskhospitalizationRate_H3_18,lowRiskhospitalizationRate_H3_50,lowRiskhospitalizationRate_H3_65,lowRiskhospitalizationRate_H3_75,lowRiskhospitalizationRate_B_0,lowRiskhospitalizationRate_B_5,lowRiskhospitalizationRate_B_18,lowRiskhospitalizationRate_B_50,lowRiskhospitalizationRate_B_65,lowRiskhospitalizationRate_B_75,highRiskhospitalizationRate_H1_0,highRiskhospitalizationRate_H1_5,highRiskhospitalizationRate_H1_18,highRiskhospitalizationRate_H1_50,highRiskhospitalizationRate_H1_65,highRiskhospitalizationRate_H1_75,highRiskhospitalizationRate_H3_0,highRiskhospitalizationRate_H3_5,highRiskhospitalizationRate_H3_18,highRiskhospitalizationRate_H3_50,highRiskhospitalizationRate_H3_65,highRiskhospitalizationRate_H3_75,highRiskhospitalizationRate_B_0,highRiskhospitalizationRate_B_5,highRiskhospitalizationRate_B_18,highRiskhospitalizationRate_B_50,highRiskhospitalizationRate_B_65,highRiskhospitalizationRate_B_75,beta_H1,beta_H3,beta_B,vac_eff_hospitalization,vac_eff_mortality
368,3.40099282309767,3.832770599184988,0.04279613211323672,0.08876153983965424,0.11798955150796334,0.12984815748345535,0.1601428371575173,0.30423611512934134,0.4782532414311599,0.9970645027366473,0.7228717852177183,0.3925422470095943,0.1659185280689914,0.7804219282545987,0.15647431347213106,0.8158912423260629,0.31618134004353615,0.9218797672744948,0.7170594537462712,0.26641460676555756,0.2761820195183088,0,0.6553354103545306,0.6068262617740252,0.5802029423397678,0.4029124028457781,0,0.5880522650106894,0.2855916882430216,0.3361427500118707,0.3482377102595859,0,0.611580635825999,0.46743815218709517,0.36655015842191396,0.5599795434378111,0,1,0.9599724778215357,0.5165011307472466,0,1,0.6507755322525361,0.3825630305417662,0,1,0.6657300469118924,0.7274258288890372,0,1,1.8895490860189172,0.3385220116554814,0,1,1.6048565152621164,0.36555049304852755,0,1,0.9512276182704565,0.30194806312864175,0,1,1.456665340827085,0.5350000875714302,0,1,1.72917001675048,0.4367181185783312,0,1,1.6635831219194683,0.6707307196700238,3.9227932376657003e-05,1e-05,8.838134793210672e-05,0.001466885082011624,0.01712617291400322,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.011092451573867857,0.0004265437698638275,0.002121045174709258,0.016135551550701895,0.04235203446212112,0.29027551935182866,0.5703415552649267,8.158401827870579,6.259176107417945,30.532485152539422,11.730858787804832,15.770975529488545,2.214529945019167,1.4986746894565,0.30144366778771764,7.63643977003966,12.311811057819043,78.26555266916671,4.215596378101857,9.343481144399643,32.81634912945984,38.219580643673176,25.180758998136476,75.17588504606525,9.44895196585951,4.241571602878152,1.595712592070619,8.457905460197722,16.50051812113572,0,2.683040431331836,17.534787150845396,12.2682878381965,60.32787418331331,20.133545164114096,9.680370472843853,1.6324477798542474,47.498187622771944,56.16294066768601,484.4748290582486,718.7645229253701,5.266719468140031,4.6661714284862565,33.35454162299376,69.4620009242522,47.1438724879467,144.31653694662296,0.05602748,0.05777868,0.05965933,0.1,0.2
369,4.176045245129603,3.4636900191116324,0.04646735796323948,0.0888157556188107,0.11741940722753413,0.12349111302674444,0.15934178572931273,0.31297472706437574,0.4794828279001652,0.9915403334830902,0.744147326600296,0.36967352717246493,0.20646541254726747,0.70301499115839,0.11265076388042043,0.703216202479589,0.24244204219976384,0.9274268001084567,0.8053572772424422,0.3698785743124552,0.17562857303621712,0,0.7958696243178548,0.6247659564544197,0.5740133314081779,0.19828356149017884,0,0.6685513955906558,0.22815093799476188,0.34934842895751833,0.433632169684351,0,0.434367905156154,0.567515214566973,0.37906456735039346,0.16014455755419438,0,1,0.42642509790854743,0.6802416027378212,0,1,0.5844238725606407,0.6036368404041061,0,1,0.5042024940947617,0.8719327508892535,0,1,1.4609907590533426,0.23262486578575184,0,1,2.427854493652597,0.3791451332171324,0,1,1.0608357094818563,0.2631992429637756,0,1,1.6190853204086324,0.48511201030731893,0,1,1.3339645946854812,0.6564718373581183,0,1,1.9717425915129432,1.224199799771535,4.255826359155166e-05,1e-05,7.230201851116039e-05,0.000870114305221787,0.016111725438163315,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.013098578114282687,0.0005356664297273425,0.0041144493754047785,0.016728555390126878,0.046142130441406214,0.25871390137219097,0.7443244117486372,5.40511628159904,11.290131655354058,6.723615840183983,13.548917807989062,5.439815577239048,4.128004304518655,1.3675168158912587,0.7384840859421686,6.612462327008528,10.66090864966681,56.08321047782935,13.039443002073687,10.67945988508446,20.737394151973024,39.619694981104786,130.98421893441196,61.07251311362248,4.349016722972872,1.0466579926746238,3.8012035064886653,13.43646958502259,32.66213754096064,0,5.363253173041505,15.428356690736694,11.804613864701427,52.238452383367374,39.58748191663443,20.160141773953878,1.0734325217199272,53.66506513035669,135.18792757326455,390.7038569365732,545.9708024952985,6.441795776787102,4.475180019711843,35.11977158629228,59.39202016979775,49.7053660205161,218.73352322196934,0.05602748,0.05777868,0.05965933,0.1,0.2
370,4.0022407491514524,4.47045653249221,0.040160225965962235,0.09023059483277478,0.11785160689100065,0.12378534719891479,0.15932868844353304,0.30838069721638134,0.46763346278911627,0.9869328674837089,0.7447192268607774,0.43414647449871835,0.15977651184200753,0.7014726683413607,0.26634452627853117,0.7144852606956908,0.22438180719591755,0.8695781963802662,0.6998421023743292,0.28652741034087204,0.2383012003305579,0,0.6401002554146372,0.6504409868011946,0.6079958907781041,0.3579754539033116,0,0.6418750755818974,0.28687733046736175,0.2303953346853156,0.2345400816242849,0,0.5454494629448139,0.45643170052697474,0.22173838720462274,0.3371925126174098,0,1,1.9377267845143984,0.8254587158493601,0,1,0.5999066079948734,0.35726229619169825,0,1,0.355654111600128,0.32573020890209853,0,1,0.940919169795663,0.3633966414954269,0,1,1.7835727188277826,0.3866059696322278,0,1,1.147842378449885,0.32089392683270024,0,1,1.2856920898818194,0.6088948096122897,0,1,1.1235503007840972,0.7869947426581144,0,1,1.9734783870034884,0.5887395019625411,3.501390364913062e-05,1e-05,6.903567892355512e-05,0.0011514251133967696,0.017829697599049375,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.011830617389815657,0.00046079951424665076,0.003494378071137082,0.01785634650384539,0.025433229355152943,0.19839202083879962,0.3972624195671794,7.035744376481905,12.327372072086405,2.863102949570071,4.0559186327811245,6.62484017648196,3.394932892908746,1.7395736029105104,0.7910765919505812,4.851633436157416,7.822021254212976,34.76559446076928,9.93842192852886,11.824056289178968,21.04781293070257,38.82456258945842,154.5565526782629,19.734611865941766,4.294482427195598,4.898576988414431,3.8506833910678258,6.671363328962816,28.05050725181978,0,2.340798742790132,9.884767242493162,9.902702501582436,38.327904145643586,67.01277580365092,12.203071594794915,5.225342511780101,46.76317208440404,97.34487516188445,167.81938288848207,559.5518336842563,20.3294799590672,4.092745259496386,18.878321435589484,29.286186593400057,44.0437170763839,132.56047776651374,0.05602748,0.05777868,0.05965933,0.1,0.2
371,3.3389026599239098,4.009440554365905,0.043663672163571705,0.09247313969240231,0.11516613838910059,0.12298974276165855,0.1536932420533878,0.3050729838317202,0.4727680694331041,0.9270033455765758,0.6465839801277166,0.4119046210677591,0.16227064753633752,0.7123106705701845,0.21565482647300044,0.6472163849460556,0.30302545109409335,0.8218830613774989,0.7184811601749768,0.32600095847609745,0.2819408493677106,0,0.6486281465409109,0.4754630912540294,0.551568272704775,0.5249944933981708,0,0.597870546355982,0.3198204311376249,0.22277136384537805,0.2370726420621051,0,0.4141495513864677,0.5474011052957991,0.3441664543687861,0.38538985229206757,0,1,0.48671653282069655,0.8174437377682756,0,1,1.0306562975340945,0.3781829658079879,0,1,0.441851387705962,0.29906301593113715,0,1,1.3939916528733696,0.4497334696095294,0,1,1.2934176375322728,0.396433677739062,0,1,0.9720691652186634,0.2572749350593073,0,1,1.3077120525297234,0.3979599330644373,0,1,1.4422879584573025,0.4416569284910289,0,1,1.0499451494624883,0.8037892763123415,4.086337870899677e-05,1e-05,0.00011311549237399973,0.0012453941929938806,0.010744618298345953,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.009380591240817393,0.0006765046735576163,0.0037612540769721096,0.019549326996182486,0.04290801298821552,0.053783725345995945,0.8845283543091957,8.009180379955982,8.531968030569285,9.148155841030386,3.5690055401711276,5.092844309752463,1.8060133610386113,1.5085493322035175,0.8159822979616166,1.8220776613391205,2.937635413179398,61.61000289100735,11.206604274786052,6.108191054097592,9.255285750606667,37.83078439847855,16.141944101157225,76.66946859079039,8.664386404062828,5.409177473624262,10.20600236783014,10.170705996686175,35.67320931398489,0,8.184191110736,9.265843823552974,6.654904677489189,14.394413524579052,74.73584633423954,6.252801919628603,5.555647564651855,72.05576476781187,92.06519555239556,360.611082599026,183.80805094043245,13.77099517535997,5.016629617578303,35.94549506904862,53.07243356754783,55.092235841393155,76.11810286311842,0.05602748,0.05777868,0.05965933,0.1,0.2
372,4.149014952630789,3.923245769237576,0.04270945110663634,0.09072828721788029,0.12112583526417217,0.1206498096615648,0.15992957593905147,0.30429675749148655,0.47266643980042156,0.9635802831592993,0.7227440093358138,0.3562596722143362,0.1761034453649797,0.7672563683489685,0.22571560925797993,0.6568569887414769,0.2487062609296723,0.880033460843217,0.7540366633829012,0.2925922591544525,0.3037684593734268,0,0.7544015223791108,0.4188190381977529,0.5272005588496228,0.33878055035016313,0,0.5971303157725363,0.3390168184169473,0.20607754562943548,0.24455662510466425,0,0.5729750704590425,0.5449249901284661,0.38328310026142537,0.23674600410130062,0,1,0.7226523459446591,0.8954400409488197,0,1,0.6224622092904798,0.4665903226040708,0,1,0.7354735207538873,0.28373375272880813,0,1,1.2980509315416469,0.3057372503003378,0,1,1.1540885055168726,0.2129579978592764,0,1,1.478560429418194,0.25150733988332435,0,1,0.823312281139506,0.41268236654437285,0,1,0.871572661732542,0.3896985977716545,0,1,1.1566868585387677,1.0024316201246612,3.098274855987666e-05,1e-05,8.380823231239745e-05,0.0010739047176612899,0.017098699566585007,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.01766921807212134,0.0004942999595949106,0.0032582586243424328,0.01746198160875226,0.038547075831293603,0.13444287196207674,0.9493829359103283,6.132882321106781,5.163002645746129,5.586113972557236,4.773212479494653,5.300800151339518,1.6709447075375452,2.562015362521592,0.26305849996721836,2.1657394427606036,3.4917023668997484,91.35596462049483,3.801926092603671,7.7065263014079095,17.32020386351411,48.03373452871409,193.13788593987718,36.647327983991126,1.4106728267731832,5.932986181034948,8.47444197380145,3.940373497256111,10.715791690061453,0,2.729516255304336,14.655835707419415,6.298890448350389,17.10934159780877,32.153970804130275,15.119079366731782,2.2428252675966553,55.8802468984664,131.41417633692103,208.5814360724201,726.1613062217043,13.081227632034274,3.502249189045292,18.84597350664916,115.97129619691388,23.942022932908063,172.68798765407365,0.05602748,0.05777868,0.05965933,0.1,0.2
373,3.6247976137550664,4.373323782737131,0.03263070804441064,0.0864325468447571,0.11255945598279982,0.11709258502106573,0.15805976808531894,0.30209229673216587,0.4720966199949305,0.9808799338317935,0.7067712367016423,0.46703450551647796,0.12819289063625183,0.6472674960008826,0.2599032058535908,0.6774792171706018,0.2407142845259713,0.881126819258876,0.6479215267367148,0.19741711465958311,0.19536818686205934,0,0.6998559840483927,0.5188170167275266,0.5820636143576965,0.33094065361004943,0,0.5665582261369749,0.4080998372182678,0.2014925704549601,0.309283333478707,0,0.40796774586313855,0.5045529538566584,0.32570837445133427,0.327124078400203,0,1,0.6624615113724666,1.1040282806861947,0,1,0.9393697355986411,0.6566193162249272,0,1,0.46175528683251577,0.38694600262298234,0,1,1.2031201400719882,0.3476378941577491,0,1,1.1559671413014485,0.3869062296341968,0,1,1.1889187459329558,0.24945545636240818,0,1,1.3550692929391954,0.4929492890655773,0,1,1.3094563042526803,0.6099147284693582,0,1,1.8480138974261546,0.5844467479914993,4.607053543086119e-05,1e-05,6.475690391382941e-05,0.0009271408580318767,0.016858560480045234,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.018023164050459697,0.0005188979407203796,0.0037842676016831426,0.013447757150383488,0.034566749711677315,0.15679856307626283,0.4973416829298108,3.903071262462845,12.121327398712518,8.623525549293127,2.221856235292056,13.119203138208736,2.5915700756347015,2.3695023212548407,0.9670428277651698,2.1032044463539306,3.390880637999194,85.70476466419902,8.151096593503238,12.737205281987839,9.976961163235893,30.956828969314714,95.62630223273774,27.497696286533916,6.752601209453079,6.368720667904954,7.260533222055226,17.03258432319802,58.85665117044675,0,6.521945080307339,20.304178729448168,12.244663689284693,16.61531512619605,5.42019100879169,3.099328465527203,2.762297365486801,97.62014587284911,154.27166117490847,448.8846949214701,492.1710569118157,19.040940390902,3.1671345779471545,33.35313879645838,41.45268685350511,73.9168661237851,184.83638308581874,0.05602748,0.05777868,0.05965933,0.1,0.2
374,4.430768733680507,3.66551367947219,0.04674036540346463,0.09165837380193186,0.11981854012146975,0.12064024997709008,0.15152968696962035,0.30736314744738896,0.46794472112839386,0.9858649046169348,0.6861230005197444,0.520316251576958,0.20113808131803784,0.6588229266457446,0.1765052827758818,0.7353557664515217,0.21786616854761479,0.8581821721099859,0.6919419757182393,0.27392486476783645,0.15900931036681967,0,0.7203867876393687,0.635919432287642,0.6213971384985341,0.23861334319947416,0,0.5868888687214536,0.4083560046443368,0.1503098605533344,0.47904858622897284,0,0.46563591591169223,0.49972130483811567,0.2670407555345595,0.3307172480591049,0,1,0.727919987890708,0.5231915878884643,0,1,1.3293450606228978,0.46111926762416533,0,1,0.965629435105955,0.5357041619851233,0,1,2.0288746071288877,0.3440194731021242,0,1,1.5169423132571853,0.2619227149846928,0,1,1.2466670784864518,0.3887301044346508,0,1,0.7658623022700722,0.6544976370209175,0,1,1.3508622197062086,0.47163405116461327,0,1,2.0195105708292624,0.7942865230988165,3.939835269920376e-05,1e-05,9.326680686532256e-05,0.0007366819767444418,0.016185210755370466,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.01293404076069666,0.0006065317993055667,0.0026696943634798532,0.015364445358562146,0.03624266231361946,0.10649357806770433,0.4488944415065074,7.267850989733973,10.559339681204476,6.1688287280327865,5.171268620522478,17.745637034842225,2.8647680880878066,1.8644821062895545,0.3246928923115179,5.412165611856858,8.725736394626363,87.95149462018699,8.593582112918616,3.7646900364041085,12.855290464839499,24.530811456271923,110.897792409329,50.044271398100705,9.056235875121832,5.05627955597969,10.048256069454734,15.318916223191474,67.25183558148214,0,4.695658177517587,23.075809131237396,16.34804823656818,42.75610833366918,25.75362104893273,2.721264686461694,3.4734565229473304,22.57943804133517,145.33742613357035,326.91949473583725,542.0097701446014,9.513463019269746,1.742977618860106,47.56152445672974,46.86117971665305,91.1651986780293,29.159052887893463,0.05602748,0.05777868,0.05965933,0.1,0.2
375,3.6051029185843904,4.819199540835113,0.04547913843809364,0.09752812505056992,0.11958265375549952,0.11757149308370334,0.1600277524621419,0.30476505424998324,0.47218247916633743,0.9175945801043187,0.7312579689005161,0.4549838071507713,0.11833266979817228,0.7413314977800405,0.24182733674743762,0.7226057779757589,0.22836273759088957,0.9590067965122326,0.6652760203114324,0.2649580947522357,0.2526204242820119,0,0.7311046805083683,0.49387714890918366,0.6280773440187791,0.297861133055391,0,0.5254931568725207,0.2466805558761413,0.2409693656506252,0.4592378942728861,0,0.5138697357583155,0.503998574669832,0.2203874656125955,0.28395027817907686,0,1,0.5233300121818472,0.5634032908450723,0,1,0.9829329321097249,0.4267498724316108,0,1,0.8300732776314471,0.4249440646398567,0,1,1.5195786767780375,0.3896672306264334,0,1,1.3366967347423648,0.3067361576494983,0,1,1.395284386930139,0.44542167479227757,0,1,0.9948560590416107,0.3959304393039492,0,1,1.3207556075138556,0.4238403171839075,0,1,2.2139918197631863,0.4887213156619558,5.163878256997806e-05,1e-05,0.0001079335035063132,0.0010991634602303896,0.007689497560971607,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.01934454197505319,0.000596247409235854,0.004611789742282484,0.017183443900725723,0.044042656444333916,0.37007075547393387,0.5688781717523015,8.270676861387258,6.370769783583368,2.5046691933204657,5.957168092001425,14.416327864898957,1.2662608924878975,1.0439566608445117,0.8337797274806462,0.9944436099417927,1.603286636436768,31.507257390818957,9.63918386921652,15.432020595879683,28.001267666799635,17.24466769958714,92.30035120375103,13.49673224649353,8.279704414265792,2.5735120311927697,7.6636925914396,5.6422424180305,47.26723738036813,0,4.331375301629755,1.9567856006311202,5.0962218582675645,7.856104518540163,43.33907878040736,17.299170343123677,3.9953053391217366,51.09469445307596,180.75210598661292,496.57653222361614,628.1477637983264,15.761232215543584,2.726711123914138,23.032771518437613,60.86493632728278,43.50057137472971,12.935923989909641,0.05602748,0.05777868,0.05965933,0.1,0.2
376,3.246776747886674,4.165777625206556,0.035351675728772826,0.08630610396585013,0.11476137276730217,0.12648554207764218,0.1592483044374023,0.3040930309120724,0.4757883310071372,0.9289660594457999,0.6406462308568119,0.440777504551184,0.18817103615002032,0.6555018907595861,0.18959996830657413,0.7359494535788708,0.18796443381084907,0.837791371524823,0.7077053946143224,0.34042483051663613,0.21229265718990956,0,0.7390774412180506,0.6912520745361377,0.4819267539734494,0.2429304343044248,0,0.5800201656035778,0.3183261127027816,0.08704557521504644,0.3967001940537005,0,0.41501230727696614,0.4198271683852648,0.24755204685826415,0.3057302952493266,0,1,0.5877703256057838,0.6182346886909056,0,1,0.6729838971609117,1.205245664356824,0,1,1.1753522092165931,0.44031079954301633,0,1,1.4330772189191858,0.3531390192536496,0,1,1.442795267850636,0.36717961625355555,0,1,1.035675374643092,0.34452337220278195,0,1,1.02849133720727,0.4077876152188917,0,1,1.4559882514781655,0.46277152392995297,0,1,2.1683280125266666,0.7603066178981551,4.457761049871309e-05,1e-05,0.00014445617241667257,0.0013333000046869114,0.010726064177742647,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.01719322596449295,0.0007466373032206,0.004362143774245824,0.019056772644552168,0.04560218946902038,0.21895792687454593,0.455587108888417,8.558759691975208,10.903860676049327,17.1566120380927,2.295271727836036,5.882349890955651,4.05410132518938,1.2662977776755053,0.9349437907677475,6.549183276941813,10.558887324049046,52.23579442452786,13.105725248997036,7.332495533853137,15.538000363454232,50.72198305930639,188.03160845622224,27.411246059837808,11.583288593603942,2.0168845681912777,11.945963030125242,2.658582150259262,15.944537510214456,0,2.445125419569319,15.64703551246471,17.195440623554568,51.738547887840326,6.229585855207582,8.955221612035773,2.650567524797193,55.097765446951826,191.27604959217933,197.2921989790684,807.6145856630453,7.453181618188541,3.2848742081518307,17.95909072987337,70.05123898333727,86.12695905673567,232.06879238127834,0.05602748,0.05777868,0.05965933,0.1,0.2
377,2.5913044443724793,4.482032257844039,0.040697389429739037,0.08784249804156967,0.11456590564777563,0.12105293861435913,0.15489742092747358,0.3094934404918451,0.4717084748220021,0.8655759322566681,0.6172012363556502,0.4583630354908094,0.20116297398858854,0.6947927598948314,0.32330051986503516,0.7549075624784317,0.2519859239745923,0.8669591526807858,0.7262237328838566,0.2928605463495706,0.2162416841314571,0,0.705400575016867,0.648556613463858,0.5707002900370021,0.528159642777418,0,0.5750376047488583,0.37662029975757433,0.2610798849966793,0.17769589906258215,0,0.5233435638932842,0.4787161728017948,0.2733790072048453,0.5358520672421796,0,1,0.6040806829977978,0.6511441261099415,0,1,0.6163151379872028,0.3824966019840154,0,1,0.9560689677194043,0.5031054027631984,0,1,1.2136081991584777,0.34080758771514175,0,1,1.7551718658036113,0.23076624258050604,0,1,1.253039704939346,0.3323144118823984,0,1,1.2116477318449692,0.49947812729420027,0,1,1.2579475226167476,0.5284795487034869,0,1,1.2134044686478502,0.7890180200850473,5.290596223298211e-05,1e-05,9.64383332773652e-05,0.001022525948856541,0.0157962899577473,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.00822764790251198,0.0004180649819282354,0.004423690245109056,0.013962611501000989,0.04696435895476686,0.08599021183747736,0.5762380931374373,4.898169165091853,9.785718437573143,13.479154651552985,5.631164964195235,6.793520188024571,4.088914000627223,0.9002559397503795,0.8685803634732617,5.979456908067508,9.640348892598636,55.218050791036354,9.312963152819187,9.750826004838684,8.874744985595127,33.75482328647323,71.38256300691089,44.41400444047102,8.69160007041905,7.0699909932600775,7.9079673334465745,13.515614240046752,26.50016348521908,0,4.986386254700244,16.21904001408273,18.145236755731354,47.23770957373332,30.329122606377183,6.001780315429908,1.2859286720387164,38.14401181331706,113.5347326544725,319.7871279925538,793.8522054364901,5.910815898342872,5.445642832307563,40.255971576751406,52.31564691916339,39.42357481107138,118.33731960227085,0.05602748,0.05777868,0.05965933,0.1,0.2
378,4.566517643375397,3.320439030219508,0.04289131923099867,0.08416630250528911,0.1211424908732319,0.1212017021577232,0.15503341798209286,0.30646924990812996,0.46918831265484195,0.9061438891704192,0.7104629840531632,0.4013944827084132,0.23526575163633978,0.7280058564130444,0.2868805990050469,0.6781916031194254,0.18929237575642716,0.8698700423888724,0.6842428109044301,0.3349146645322376,0.18744573491809646,0,0.7298630335599438,0.508819934025192,0.5981992777620688,0.394144235537733,0,0.5110879883520073,0.36344857592042457,0.3254694653189738,0.29165086975741683,0,0.4502662441021512,0.496714363712031,0.34195805481688674,0.3462005899046677,0,1,0.9423146471621874,1.0620130040950155,0,1,0.7692069902347121,0.5149887129080968,0,1,0.6848095624366114,0.7757868792653559,0,1,1.3462872255964327,0.49350026989105855,0,1,1.0104108158346206,0.19553874192461576,0,1,1.2142731153156,0.29214754631628626,0,1,1.0578126150060712,0.6622164189946567,0,1,1.2517639908118443,0.7310919847031541,0,1,1.8107276086618644,1.393199357001781,4.696488875647271e-05,1e-05,5.284399239861033e-05,0.001436804361749502,0.005377009758503425,0.444,0.5882,0.1245,0.0277,0.0016,0,1.333,0.8823,1.5897,2.7944,3.1693,1.4822,0.38,1.09,1.45,3.72,5.84,2.75,0.014947812977316222,0.0005757317742714134,0.003666485925297393,0.018919325864557253,0.03214276669080625,0.18950249217456586,0.4202326307480104,6.478889289364943,5.121378582280449,15.269935942278456,4.749470261207676,10.483092211568401,2.1957614196813733,1.6097117623077128,0.490861101114723,6.031215002890745,9.723795616905488,94.46738725731404,4.7829039454081075,11.226302421547109,11.36989389988941,35.96972786538363,207.93636005445958,57.451022993685285,7.274094317943944,7.670566243770279,3.8033916357799726,8.80012872520698,37.081463425062395,0,3.1675845232886735,18.030625229014213,7.63957084300295,47.64659852283689,22.602807822929066,7.0066073740343695,4.849861201625221,75.78230788866048,152.33768254829747,458.24618732105694,117.08551890645113,6.947784049927202,4.828866200780151,54.670680263787474,56.87435729852796,42.81343726529846,14.848139787117603,0.05602748,0.05777868,0.05965933,0.1,0.2
